Country,Date,Song_Title,Artist,Streams,Rank
Morocco,2020-02-09,Blinding Lights,The Weeknd,"3,270",10
Morocco,2020-02-10,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","6,830",1
Morocco,2020-02-10,Ddd,"Don Bigg, ElGrandeToto","6,162",2
Morocco,2020-02-10,Meleğim,"Soolking, Dadju","4,724",3
Morocco,2020-02-10,Godzilla (feat. Juice WRLD),Eminem,"4,295",4
Morocco,2020-02-10,The Box,Roddy Ricch,"4,169",5
Morocco,2020-02-10,Dance Monkey,Tones And I,"3,934",6
Morocco,2020-02-10,Falling,Trevor Daniel,"3,315",7
Morocco,2020-02-10,Alach Ya Lil,Hatim Ammor,"3,254",8
Morocco,2020-02-10,7elmet Ado 4,ElGrandeToto,"3,009",9
Morocco,2020-02-10,Life Is Good (feat. Drake),Future,"2,939",10
Morocco,2020-02-11,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","7,090",1
Morocco,2020-02-11,Ddd,"Don Bigg, ElGrandeToto","6,702",2
Morocco,2020-02-11,Meleğim,"Soolking, Dadju","4,680",3
Morocco,2020-02-11,Godzilla (feat. Juice WRLD),Eminem,"4,610",4
Morocco,2020-02-11,The Box,Roddy Ricch,"4,074",5
Morocco,2020-02-11,Dance Monkey,Tones And I,"3,915",6
Morocco,2020-02-11,Falling,Trevor Daniel,"3,448",7
Morocco,2020-02-11,Alach Ya Lil,Hatim Ammor,"3,406",8
Morocco,2020-02-11,Pay No Mind,"Madd, Qaayel","3,206",9
Morocco,2020-02-11,7elmet Ado 4,ElGrandeToto,"3,166",10
Morocco,2020-02-12,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","7,206",1
Morocco,2020-02-12,Ddd,"Don Bigg, ElGrandeToto","6,484",2
Morocco,2020-02-12,Godzilla (feat. Juice WRLD),Eminem,"4,673",3
Morocco,2020-02-12,Meleğim,"Soolking, Dadju","4,218",4
Morocco,2020-02-12,The Box,Roddy Ricch,"4,167",5
Morocco,2020-02-12,Dance Monkey,Tones And I,"3,892",6
Morocco,2020-02-12,Falling,Trevor Daniel,"3,544",7
Morocco,2020-02-12,Alach Ya Lil,Hatim Ammor,"3,261",8
Morocco,2020-02-12,Pay No Mind,"Madd, Qaayel","3,191",9
Morocco,2020-02-12,Life Is Good (feat. Drake),Future,"3,086",10
Morocco,2020-02-13,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","6,969",1
Morocco,2020-02-13,Ddd,"Don Bigg, ElGrandeToto","6,382",2
Morocco,2020-02-13,Godzilla (feat. Juice WRLD),Eminem,"4,354",3
Morocco,2020-02-13,Meleğim,"Soolking, Dadju","4,102",4
Morocco,2020-02-13,Dance Monkey,Tones And I,"3,861",5
Morocco,2020-02-13,The Box,Roddy Ricch,"3,729",6
Morocco,2020-02-13,Falling,Trevor Daniel,"3,448",7
Morocco,2020-02-13,Pay No Mind,"Madd, Qaayel","3,390",8
Morocco,2020-02-13,Alach Ya Lil,Hatim Ammor,"3,388",9
Morocco,2020-02-13,7elmet Ado 4,ElGrandeToto,"3,058",10
Morocco,2020-02-14,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","7,168",1
Morocco,2020-02-14,Ddd,"Don Bigg, ElGrandeToto","6,215",2
Morocco,2020-02-14,Meleğim,"Soolking, Dadju","4,884",3
Morocco,2020-02-14,Godzilla (feat. Juice WRLD),Eminem,"4,691",4
Morocco,2020-02-14,The Box,Roddy Ricch,"4,440",5
Morocco,2020-02-14,Falling,Trevor Daniel,"4,219",6
Morocco,2020-02-14,Dance Monkey,Tones And I,"4,068",7
Morocco,2020-02-14,Intentions (feat. Quavo),Justin Bieber,"3,516",8
Morocco,2020-02-14,Pay No Mind,"Madd, Qaayel","3,434",9
Morocco,2020-02-14,No Time To Die,Billie Eilish,"3,230",10
Morocco,2020-02-15,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","8,108",1
Morocco,2020-02-15,Ddd,"Don Bigg, ElGrandeToto","6,285",2
Morocco,2020-02-15,Godzilla (feat. Juice WRLD),Eminem,"5,047",3
Morocco,2020-02-15,The Box,Roddy Ricch,"4,911",4
Morocco,2020-02-15,Dance Monkey,Tones And I,"4,809",5
Morocco,2020-02-15,Meleğim,"Soolking, Dadju","4,671",6
Morocco,2020-02-15,Falling,Trevor Daniel,"4,392",7
Morocco,2020-02-15,Intentions (feat. Quavo),Justin Bieber,"3,528",8
Morocco,2020-02-15,Alach Ya Lil,Hatim Ammor,"3,441",9
Morocco,2020-02-15,Pay No Mind,"Madd, Qaayel","3,357",10
Morocco,2020-02-16,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","7,244",1
Morocco,2020-02-16,Ddd,"Don Bigg, ElGrandeToto","5,637",2
Morocco,2020-02-16,Meleğim,"Soolking, Dadju","4,844",3
Morocco,2020-02-16,Dance Monkey,Tones And I,"4,468",4
Morocco,2020-02-16,Godzilla (feat. Juice WRLD),Eminem,"4,387",5
Morocco,2020-02-16,The Box,Roddy Ricch,"4,263",6
Morocco,2020-02-16,Lazem Alina Nsebro,Zouhair Bahaoui,"4,182",7
Morocco,2020-02-16,Falling,Trevor Daniel,"4,038",8
Morocco,2020-02-16,Alach Ya Lil,Hatim Ammor,"3,455",9
Morocco,2020-02-16,Intentions (feat. Quavo),Justin Bieber,"3,277",10
Morocco,2020-02-17,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","5,927",1
Morocco,2020-02-17,Ddd,"Don Bigg, ElGrandeToto","5,600",2
Morocco,2020-02-17,Lazem Alina Nsebro,Zouhair Bahaoui,"4,507",3
Morocco,2020-02-17,Meleğim,"Soolking, Dadju","4,444",4
Morocco,2020-02-17,Godzilla (feat. Juice WRLD),Eminem,"3,979",5
Morocco,2020-02-17,Dance Monkey,Tones And I,"3,724",6
Morocco,2020-02-17,The Box,Roddy Ricch,"3,665",7
Morocco,2020-02-17,Falling,Trevor Daniel,"3,364",8
Morocco,2020-02-17,Alach Ya Lil,Hatim Ammor,"3,222",9
Morocco,2020-02-17,Pay No Mind,"Madd, Qaayel","3,180",10
Morocco,2020-02-18,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","5,472",1
Morocco,2020-02-18,Ddd,"Don Bigg, ElGrandeToto","5,411",2
Morocco,2020-02-18,Lazem Alina Nsebro,Zouhair Bahaoui,"4,478",3
Morocco,2020-02-18,Meleğim,"Soolking, Dadju","4,302",4
Morocco,2020-02-18,Godzilla (feat. Juice WRLD),Eminem,"3,813",5
Morocco,2020-02-18,Dance Monkey,Tones And I,"3,797",6
Morocco,2020-02-18,The Box,Roddy Ricch,"3,567",7
Morocco,2020-02-18,Falling,Trevor Daniel,"3,431",8
Morocco,2020-02-18,Alach Ya Lil,Hatim Ammor,"3,122",9
Morocco,2020-02-18,Pay No Mind,"Madd, Qaayel","2,949",10
Morocco,2020-02-19,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","5,884",1
Morocco,2020-02-19,Ddd,"Don Bigg, ElGrandeToto","5,458",2
Morocco,2020-02-19,Lazem Alina Nsebro,Zouhair Bahaoui,"4,944",3
Morocco,2020-02-19,Meleğim,"Soolking, Dadju","4,474",4
Morocco,2020-02-19,Godzilla (feat. Juice WRLD),Eminem,"3,951",5
Morocco,2020-02-19,Dance Monkey,Tones And I,"3,931",6
Morocco,2020-02-19,The Box,Roddy Ricch,"3,898",7
Morocco,2020-02-19,Falling,Trevor Daniel,"3,619",8
Morocco,2020-02-19,Alach Ya Lil,Hatim Ammor,"3,330",9
Morocco,2020-02-19,Pay No Mind,"Madd, Qaayel","3,121",10
Morocco,2020-02-20,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","5,516",1
Morocco,2020-02-20,Ddd,"Don Bigg, ElGrandeToto","5,485",2
Morocco,2020-02-20,Lazem Alina Nsebro,Zouhair Bahaoui,"4,820",3
Morocco,2020-02-20,Meleğim,"Soolking, Dadju","4,285",4
Morocco,2020-02-20,Godzilla (feat. Juice WRLD),Eminem,"3,792",5
Morocco,2020-02-20,Dance Monkey,Tones And I,"3,655",6
Morocco,2020-02-20,The Box,Roddy Ricch,"3,444",7
Morocco,2020-02-20,Alach Ya Lil,Hatim Ammor,"3,266",8
Morocco,2020-02-20,Falling,Trevor Daniel,"3,192",9
Morocco,2020-02-20,Pay No Mind,"Madd, Qaayel","2,985",10
Morocco,2020-02-21,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","5,598",1
Morocco,2020-02-21,Ddd,"Don Bigg, ElGrandeToto","5,104",2
Morocco,2020-02-21,Lazem Alina Nsebro,Zouhair Bahaoui,"4,963",3
Morocco,2020-02-21,ON (Feat. Sia),BTS,"4,922",4
Morocco,2020-02-21,ON,BTS,"4,569",5
Morocco,2020-02-21,Meleğim,"Soolking, Dadju","4,564",6
Morocco,2020-02-21,Filter,BTS,"4,466",7
Morocco,2020-02-21,The Box,Roddy Ricch,"4,360",8
Morocco,2020-02-21,Godzilla (feat. Juice WRLD),Eminem,"3,981",9
Morocco,2020-02-21,UGH!,BTS,"3,963",10
Morocco,2020-02-22,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","6,381",1
Morocco,2020-02-22,Ddd,"Don Bigg, ElGrandeToto","5,439",2
Morocco,2020-02-22,Meleğim,"Soolking, Dadju","5,215",3
Morocco,2020-02-22,Lazem Alina Nsebro,Zouhair Bahaoui,"5,152",4
Morocco,2020-02-22,The Box,Roddy Ricch,"4,921",5
Morocco,2020-02-22,Dance Monkey,Tones And I,"4,465",6
Morocco,2020-02-22,Falling,Trevor Daniel,"4,305",7
Morocco,2020-02-22,Godzilla (feat. Juice WRLD),Eminem,"4,258",8
Morocco,2020-02-22,ON,BTS,"3,971",9
Morocco,2020-02-22,ON (Feat. Sia),BTS,"3,737",10
Morocco,2020-02-23,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","5,902",1
Morocco,2020-02-23,Ddd,"Don Bigg, ElGrandeToto","5,209",2
Morocco,2020-02-23,Meleğim,"Soolking, Dadju","5,017",3
Morocco,2020-02-23,Lazem Alina Nsebro,Zouhair Bahaoui,"4,776",4
Morocco,2020-02-23,The Box,Roddy Ricch,"4,586",5
Morocco,2020-02-23,Dance Monkey,Tones And I,"4,224",6
Morocco,2020-02-23,Godzilla (feat. Juice WRLD),Eminem,"3,940",7
Morocco,2020-02-23,Falling,Trevor Daniel,"3,790",8
Morocco,2020-02-23,ON,BTS,"3,507",9
Morocco,2020-02-23,Alach Ya Lil,Hatim Ammor,"3,456",10
Morocco,2020-02-24,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","4,922",1
Morocco,2020-02-24,Ddd,"Don Bigg, ElGrandeToto","4,767",2
Morocco,2020-02-24,Asif Habibi Feat Fnaire,Saad Lamjarred,"4,615",3
Morocco,2020-02-24,Meleğim,"Soolking, Dadju","4,368",4
Morocco,2020-02-24,Lazem Alina Nsebro,Zouhair Bahaoui,"4,056",5
Morocco,2020-02-24,The Box,Roddy Ricch,"3,853",6
Morocco,2020-02-24,Dance Monkey,Tones And I,"3,450",7
Morocco,2020-02-24,Godzilla (feat. Juice WRLD),Eminem,"3,357",8
Morocco,2020-02-24,Falling,Trevor Daniel,"3,159",9
Morocco,2020-02-24,Alach Ya Lil,Hatim Ammor,"3,099",10
Morocco,2020-02-25,Asif Habibi Feat Fnaire,Saad Lamjarred,"6,870",1
Morocco,2020-02-25,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","4,608",2
Morocco,2020-02-25,Ddd,"Don Bigg, ElGrandeToto","4,559",3
Morocco,2020-02-25,Meleğim,"Soolking, Dadju","4,143",4
Morocco,2020-02-25,Lazem Alina Nsebro,Zouhair Bahaoui,"4,056",5
Morocco,2020-02-25,The Box,Roddy Ricch,"3,763",6
Morocco,2020-02-25,Dance Monkey,Tones And I,"3,358",7
Morocco,2020-02-25,Godzilla (feat. Juice WRLD),Eminem,"3,270",8
Morocco,2020-02-25,Falling,Trevor Daniel,"3,045",9
Morocco,2020-02-25,Alach Ya Lil,Hatim Ammor,"3,014",10
Morocco,2020-02-26,Asif Habibi Feat Fnaire,Saad Lamjarred,"7,109",1
Morocco,2020-02-26,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","4,890",2
Morocco,2020-02-26,Ddd,"Don Bigg, ElGrandeToto","4,531",3
Morocco,2020-02-26,VitamineDZ,ElGrandeToto,"4,353",4
Morocco,2020-02-26,Meleğim,"Soolking, Dadju","4,256",5
Morocco,2020-02-26,Lazem Alina Nsebro,Zouhair Bahaoui,"3,976",6
Morocco,2020-02-26,The Box,Roddy Ricch,"3,952",7
Morocco,2020-02-26,Godzilla (feat. Juice WRLD),Eminem,"3,501",8
Morocco,2020-02-26,Dance Monkey,Tones And I,"3,304",9
Morocco,2020-02-26,Falling,Trevor Daniel,"3,119",10
Morocco,2020-02-27,Asif Habibi Feat Fnaire,Saad Lamjarred,"7,013",1
Morocco,2020-02-27,VitamineDZ,ElGrandeToto,"5,337",2
Morocco,2020-02-27,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","4,831",3
Morocco,2020-02-27,Ddd,"Don Bigg, ElGrandeToto","4,473",4
Morocco,2020-02-27,Meleğim,"Soolking, Dadju","4,395",5
Morocco,2020-02-27,Lazem Alina Nsebro,Zouhair Bahaoui,"3,986",6
Morocco,2020-02-27,The Box,Roddy Ricch,"3,824",7
Morocco,2020-02-27,Godzilla (feat. Juice WRLD),Eminem,"3,547",8
Morocco,2020-02-27,Dance Monkey,Tones And I,"3,333",9
Morocco,2020-02-27,Alach Ya Lil,Hatim Ammor,"3,083",10
Morocco,2020-02-28,Asif Habibi Feat Fnaire,Saad Lamjarred,"6,805",1
Morocco,2020-02-28,VitamineDZ,ElGrandeToto,"5,357",2
Morocco,2020-02-28,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","5,006",3
Morocco,2020-02-28,Meleğim,"Soolking, Dadju","4,262",4
Morocco,2020-02-28,The Box,Roddy Ricch,"4,169",5
Morocco,2020-02-28,Ddd,"Don Bigg, ElGrandeToto","4,131",6
Morocco,2020-02-28,Lazem Alina Nsebro,Zouhair Bahaoui,"3,831",7
Morocco,2020-02-28,Godzilla (feat. Juice WRLD),Eminem,"3,699",8
Morocco,2020-02-28,Dance Monkey,Tones And I,"3,450",9
Morocco,2020-02-28,Falling,Trevor Daniel,"3,441",10
Morocco,2020-02-29,Asif Habibi Feat Fnaire,Saad Lamjarred,"7,346",1
Morocco,2020-02-29,Hors Série - RapRapRapRap,"ElGrandeToto, Draganov, Don Bigg, Khtek","5,775",2
Morocco,2020-02-29,VitamineDZ,ElGrandeToto,"5,480",3
Morocco,2020-02-29,The Box,Roddy Ricch,"4,888",4
Morocco,2020-02-29,Meleğim,"Soolking, Dadju","4,716",5
Morocco,2020-02-29,Ddd,"Don Bigg, ElGrandeToto","4,667",6
Morocco,2020-02-29,Lazem Alina Nsebro,Zouhair Bahaoui,"4,188",7
Morocco,2020-02-29,Godzilla (feat. Juice WRLD),Eminem,"4,132",8
Morocco,2020-02-29,Falling,Trevor Daniel,"3,895",9
Morocco,2020-02-29,Dance Monkey,Tones And I,"3,836",10
Mexico,2020-02-01,Tusa,"KAROL G, Nicki Minaj","1,381,155",1
Mexico,2020-02-01,Dance Monkey,Tones And I,"747,805",2
Mexico,2020-02-01,Sigues Con El,"Dímelo Flow, Arcangel, Sech","678,656",3
Mexico,2020-02-01,Vete,Bad Bunny,"545,540",4
Mexico,2020-02-01,Fantasias,"Rauw Alejandro, Farruko","517,229",5
Mexico,2020-02-01,Blinding Lights,The Weeknd,"488,416",6
Mexico,2020-02-01,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","482,044",7
Mexico,2020-02-01,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","472,970",8
Mexico,2020-02-01,Morado,J Balvin,"459,714",9
Mexico,2020-02-01,LA CANCIÓN,"J Balvin, Bad Bunny","426,693",10
Mexico,2020-02-02,Tusa,"KAROL G, Nicki Minaj","1,230,188",1
Mexico,2020-02-02,Dance Monkey,Tones And I,"637,213",2
Mexico,2020-02-02,Sigues Con El,"Dímelo Flow, Arcangel, Sech","588,104",3
Mexico,2020-02-02,Vete,Bad Bunny,"475,531",4
Mexico,2020-02-02,Fantasias,"Rauw Alejandro, Farruko","443,557",5
Mexico,2020-02-02,Blinding Lights,The Weeknd,"431,578",6
Mexico,2020-02-02,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","409,161",7
Mexico,2020-02-02,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","402,823",8
Mexico,2020-02-02,Morado,J Balvin,"398,168",9
Mexico,2020-02-02,LA CANCIÓN,"J Balvin, Bad Bunny","373,386",10
Mexico,2020-02-03,Tusa,"KAROL G, Nicki Minaj","1,043,840",1
Mexico,2020-02-03,Dance Monkey,Tones And I,"582,205",2
Mexico,2020-02-03,Sigues Con El,"Dímelo Flow, Arcangel, Sech","533,407",3
Mexico,2020-02-03,Vete,Bad Bunny,"453,307",4
Mexico,2020-02-03,Blinding Lights,The Weeknd,"409,917",5
Mexico,2020-02-03,Fantasias,"Rauw Alejandro, Farruko","400,616",6
Mexico,2020-02-03,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","376,056",7
Mexico,2020-02-03,Morado,J Balvin,"370,375",8
Mexico,2020-02-03,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","367,885",9
Mexico,2020-02-03,LA CANCIÓN,"J Balvin, Bad Bunny","366,342",10
Mexico,2020-02-04,Tusa,"KAROL G, Nicki Minaj","1,013,408",1
Mexico,2020-02-04,Dance Monkey,Tones And I,"632,946",2
Mexico,2020-02-04,Sigues Con El,"Dímelo Flow, Arcangel, Sech","612,496",3
Mexico,2020-02-04,Blinding Lights,The Weeknd,"504,366",4
Mexico,2020-02-04,Vete,Bad Bunny,"493,546",5
Mexico,2020-02-04,Fantasias,"Rauw Alejandro, Farruko","438,377",6
Mexico,2020-02-04,Morado,J Balvin,"415,198",7
Mexico,2020-02-04,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","405,744",8
Mexico,2020-02-04,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","401,768",9
Mexico,2020-02-04,LA CANCIÓN,"J Balvin, Bad Bunny","387,332",10
Mexico,2020-02-05,Tusa,"KAROL G, Nicki Minaj","1,022,339",1
Mexico,2020-02-05,Dance Monkey,Tones And I,"648,979",2
Mexico,2020-02-05,Sigues Con El,"Dímelo Flow, Arcangel, Sech","629,191",3
Mexico,2020-02-05,Blinding Lights,The Weeknd,"521,636",4
Mexico,2020-02-05,Vete,Bad Bunny,"502,758",5
Mexico,2020-02-05,Fantasias,"Rauw Alejandro, Farruko","453,568",6
Mexico,2020-02-05,Morado,J Balvin,"426,031",7
Mexico,2020-02-05,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","419,234",8
Mexico,2020-02-05,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","413,191",9
Mexico,2020-02-05,Don't Start Now,Dua Lipa,"399,743",10
Mexico,2020-02-06,Tusa,"KAROL G, Nicki Minaj","1,025,207",1
Mexico,2020-02-06,Dance Monkey,Tones And I,"660,217",2
Mexico,2020-02-06,Sigues Con El,"Dímelo Flow, Arcangel, Sech","640,347",3
Mexico,2020-02-06,Blinding Lights,The Weeknd,"535,831",4
Mexico,2020-02-06,Vete,Bad Bunny,"504,108",5
Mexico,2020-02-06,Fantasias,"Rauw Alejandro, Farruko","466,090",6
Mexico,2020-02-06,Morado,J Balvin,"432,043",7
Mexico,2020-02-06,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","428,376",8
Mexico,2020-02-06,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","419,997",9
Mexico,2020-02-06,Don't Start Now,Dua Lipa,"417,815",10
Mexico,2020-02-07,Tusa,"KAROL G, Nicki Minaj","1,101,286",1
Mexico,2020-02-07,Dance Monkey,Tones And I,"683,723",2
Mexico,2020-02-07,Sigues Con El,"Dímelo Flow, Arcangel, Sech","677,447",3
Mexico,2020-02-07,Blinding Lights,The Weeknd,"553,486",4
Mexico,2020-02-07,Vete,Bad Bunny,"524,710",5
Mexico,2020-02-07,Fantasias,"Rauw Alejandro, Farruko","497,197",6
Mexico,2020-02-07,Morado,J Balvin,"464,344",7
Mexico,2020-02-07,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","442,256",8
Mexico,2020-02-07,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","441,692",9
Mexico,2020-02-07,Don't Start Now,Dua Lipa,"434,971",10
Mexico,2020-02-08,Tusa,"KAROL G, Nicki Minaj","1,239,269",1
Mexico,2020-02-08,Dance Monkey,Tones And I,"736,770",2
Mexico,2020-02-08,Sigues Con El,"Dímelo Flow, Arcangel, Sech","708,854",3
Mexico,2020-02-08,Blinding Lights,The Weeknd,"577,052",4
Mexico,2020-02-08,Vete,Bad Bunny,"548,036",5
Mexico,2020-02-08,Fantasias,"Rauw Alejandro, Farruko","530,464",6
Mexico,2020-02-08,Morado,J Balvin,"491,588",7
Mexico,2020-02-08,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","481,929",8
Mexico,2020-02-08,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","462,761",9
Mexico,2020-02-08,Don't Start Now,Dua Lipa,"458,584",10
Mexico,2020-02-09,Tusa,"KAROL G, Nicki Minaj","1,129,372",1
Mexico,2020-02-09,Dance Monkey,Tones And I,"658,515",2
Mexico,2020-02-09,Sigues Con El,"Dímelo Flow, Arcangel, Sech","628,094",3
Mexico,2020-02-09,Blinding Lights,The Weeknd,"528,813",4
Mexico,2020-02-09,Vete,Bad Bunny,"491,704",5
Mexico,2020-02-09,Fantasias,"Rauw Alejandro, Farruko","469,077",6
Mexico,2020-02-09,Morado,J Balvin,"432,568",7
Mexico,2020-02-09,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","427,085",8
Mexico,2020-02-09,Don't Start Now,Dua Lipa,"413,547",9
Mexico,2020-02-09,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","411,200",10
Mexico,2020-02-10,Tusa,"KAROL G, Nicki Minaj","963,552",1
Mexico,2020-02-10,Dance Monkey,Tones And I,"642,423",2
Mexico,2020-02-10,Sigues Con El,"Dímelo Flow, Arcangel, Sech","628,442",3
Mexico,2020-02-10,Blinding Lights,The Weeknd,"562,120",4
Mexico,2020-02-10,Vete,Bad Bunny,"472,617",5
Mexico,2020-02-10,Fantasias,"Rauw Alejandro, Farruko","454,655",6
Mexico,2020-02-10,Don't Start Now,Dua Lipa,"431,031",7
Mexico,2020-02-10,Morado,J Balvin,"422,357",8
Mexico,2020-02-10,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","411,117",9
Mexico,2020-02-10,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","400,653",10
Mexico,2020-02-11,Tusa,"KAROL G, Nicki Minaj","982,584",1
Mexico,2020-02-11,Dance Monkey,Tones And I,"668,527",2
Mexico,2020-02-11,Sigues Con El,"Dímelo Flow, Arcangel, Sech","660,897",3
Mexico,2020-02-11,Blinding Lights,The Weeknd,"594,541",4
Mexico,2020-02-11,Vete,Bad Bunny,"493,174",5
Mexico,2020-02-11,Fantasias,"Rauw Alejandro, Farruko","479,101",6
Mexico,2020-02-11,Don't Start Now,Dua Lipa,"459,227",7
Mexico,2020-02-11,Morado,J Balvin,"447,008",8
Mexico,2020-02-11,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","433,445",9
Mexico,2020-02-11,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","417,487",10
Mexico,2020-02-12,Tusa,"KAROL G, Nicki Minaj","960,234",1
Mexico,2020-02-12,Dance Monkey,Tones And I,"663,494",2
Mexico,2020-02-12,Sigues Con El,"Dímelo Flow, Arcangel, Sech","653,551",3
Mexico,2020-02-12,Blinding Lights,The Weeknd,"577,156",4
Mexico,2020-02-12,Vete,Bad Bunny,"486,448",5
Mexico,2020-02-12,Fantasias,"Rauw Alejandro, Farruko","476,982",6
Mexico,2020-02-12,Don't Start Now,Dua Lipa,"456,323",7
Mexico,2020-02-12,Morado,J Balvin,"437,898",8
Mexico,2020-02-12,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","433,440",9
Mexico,2020-02-12,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","415,343",10
Mexico,2020-02-13,Tusa,"KAROL G, Nicki Minaj","960,540",1
Mexico,2020-02-13,Sigues Con El,"Dímelo Flow, Arcangel, Sech","666,762",2
Mexico,2020-02-13,Dance Monkey,Tones And I,"660,543",3
Mexico,2020-02-13,Blinding Lights,The Weeknd,"569,757",4
Mexico,2020-02-13,Vete,Bad Bunny,"490,225",5
Mexico,2020-02-13,Fantasias,"Rauw Alejandro, Farruko","478,488",6
Mexico,2020-02-13,Don't Start Now,Dua Lipa,"454,528",7
Mexico,2020-02-13,Morado,J Balvin,"441,992",8
Mexico,2020-02-13,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","434,171",9
Mexico,2020-02-13,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","418,929",10
Mexico,2020-02-14,Tusa,"KAROL G, Nicki Minaj","1,094,921",1
Mexico,2020-02-14,Ignorantes,"Bad Bunny, Sech","966,500",2
Mexico,2020-02-14,Sigues Con El,"Dímelo Flow, Arcangel, Sech","729,763",3
Mexico,2020-02-14,Dance Monkey,Tones And I,"693,697",4
Mexico,2020-02-14,Blinding Lights,The Weeknd,"588,232",5
Mexico,2020-02-14,Vete,Bad Bunny,"581,375",6
Mexico,2020-02-14,Fantasias,"Rauw Alejandro, Farruko","523,026",7
Mexico,2020-02-14,Morado,J Balvin,"485,915",8
Mexico,2020-02-14,Don't Start Now,Dua Lipa,"467,308",9
Mexico,2020-02-14,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","459,259",10
Mexico,2020-02-15,Tusa,"KAROL G, Nicki Minaj","1,149,085",1
Mexico,2020-02-15,Ignorantes,"Bad Bunny, Sech","859,000",2
Mexico,2020-02-15,Sigues Con El,"Dímelo Flow, Arcangel, Sech","713,833",3
Mexico,2020-02-15,Dance Monkey,Tones And I,"698,554",4
Mexico,2020-02-15,Vete,Bad Bunny,"555,140",5
Mexico,2020-02-15,Blinding Lights,The Weeknd,"553,679",6
Mexico,2020-02-15,Fantasias,"Rauw Alejandro, Farruko","517,217",7
Mexico,2020-02-15,Morado,J Balvin,"484,872",8
Mexico,2020-02-15,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","460,260",9
Mexico,2020-02-15,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","441,771",10
Mexico,2020-02-16,Tusa,"KAROL G, Nicki Minaj","1,030,901",1
Mexico,2020-02-16,Ignorantes,"Bad Bunny, Sech","734,684",2
Mexico,2020-02-16,Sigues Con El,"Dímelo Flow, Arcangel, Sech","628,891",3
Mexico,2020-02-16,Dance Monkey,Tones And I,"612,333",4
Mexico,2020-02-16,Vete,Bad Bunny,"486,957",5
Mexico,2020-02-16,Blinding Lights,The Weeknd,"479,956",6
Mexico,2020-02-16,Fantasias,"Rauw Alejandro, Farruko","450,553",7
Mexico,2020-02-16,Morado,J Balvin,"426,836",8
