name,artist,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,artists+name
12 Years a Slave (Jfl 2014),'Pete Davidson',2020,0.847,0.644,95.253,0.369,1,0.0,11,0.904,-19.426,1,9,0.954,65.732,0.5,'Pete Davidson'12 Years a Slave (Jfl 2014)
"Year,2015",'Schoolgirl Byebye',2020,0.969,0.314,74.302,0.0855,0,0.795,9,0.16,-15.775,1,18,0.0342,69.893,0.161,"'Schoolgirl Byebye'Year,2015"
"Year,2015",'Schoolgirl Byebye',2020,0.969,0.314,74.302,0.0855,0,0.795,9,0.16,-15.775,1,18,0.0342,69.893,0.161,"'Schoolgirl Byebye'Year,2015"
"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 2",'Armin van Buuren',2020,0.00499,0.397,36.5,0.638,0,0.0,2,0.364,-7.256,1,30,0.17600000000000002,134.284,0.677,"'Armin van Buuren'A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 2"
"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 1",'Armin van Buuren',2020,0.0236,0.542,33.8,0.794,0,0.0,7,0.14800000000000002,-6.4129999999999985,1,30,0.303,143.377,0.81,"'Armin van Buuren'A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 1"
Last Drop,'Lowtails',2020,0.0014199999999999998,0.8420000000000001,135.976,0.483,0,0.887,4,0.112,-17.448,0,22,0.106,135.042,0.57,'Lowtails'Last Drop
Alright Alright,'Lowtails',2020,0.884,0.831,142.087,0.191,0,0.963,9,0.109,-12.717,0,22,0.287,131.918,0.728,'Lowtails'Alright Alright
Hook Me Up,'Lowtails',2020,0.8079999999999999,0.653,154.9,0.269,0,0.425,7,0.318,-13.898,1,22,0.0315,88.99700000000001,0.649,'Lowtails'Hook Me Up
Get Home,'Lowtails',2020,0.485,0.645,132.54,0.05,0,0.555,0,0.0807,-19.656,1,22,0.458,89.01299999999998,0.6970000000000001,'Lowtails'Get Home
Personal Space,'Lowtails',2020,0.17800000000000002,0.636,164.328,0.608,0,0.836,4,0.0847,-11.99,0,22,0.0377,132.002,0.0696,'Lowtails'Personal Space
Surely That's Enough,'Lowtails',2020,0.992,0.534,191.983,0.00469,0,0.943,4,0.0741,-28.547,0,21,0.038,177.976,0.385,'Lowtails'Surely That's Enough
Dribble Down,'Lowtails',2020,0.308,0.787,125.225,0.282,0,0.907,9,0.142,-16.046,1,21,0.314,135.019,0.966,'Lowtails'Dribble Down
Toy Boxing,'Lowtails',2020,0.00897,0.6759999999999999,161.936,0.297,0,0.56,9,0.112,-13.768,0,21,0.0589,134.767,0.14300000000000002,'Lowtails'Toy Boxing
Walkingly,'Lowtails',2020,0.99,0.59,117.168,0.00588,0,0.911,4,0.0666,-24.72,0,22,0.0658,135.036,0.509,'Lowtails'Walkingly
Glassy,'Lowtails',2020,0.309,0.899,118.004,0.371,0,0.0017399999999999998,4,0.265,-14.943,0,21,0.483,135.1,0.895,'Lowtails'Glassy
Shared Darkness,'Lowtails',2020,0.00313,0.34600000000000003,174.405,0.721,0,0.953,4,0.0932,-9.933,0,21,0.0451,98.565,0.0341,'Lowtails'Shared Darkness
Gloom Unit - Demo,'Lowtails',2020,0.247,0.696,109.854,0.0701,0,0.948,4,0.114,-14.669,0,21,0.119,134.864,0.3670000000000001,'Lowtails'Gloom Unit - Demo
If You Say So,'Lowtails',2020,0.996,0.0783,129.358,0.0239,0,0.965,9,0.0828,-24.429,0,21,0.0492,81.765,0.0319,'Lowtails'If You Say So
One Night In Bangkok - From “Chess” / Remastered 2016,'Murray Head',2020,0.194,0.954,193.44,0.451,0,0.00295,2,0.0637,-9.124,0,26,0.108,108.842,0.8390000000000001,'Murray Head'One Night In Bangkok - From “Chess” / Remastered 2016
New Year 2016,'Dmitriy Rublev',2020,0.0574,0.612,423.882,0.835,0,0.954,1,0.203,-10.357,0,11,0.0338,128.01,0.257,'Dmitriy Rublev'New Year 2016
Year 2008 - MSZ Remix,'Suffused',2020,0.000717,0.585,457.306,0.866,0,0.846,9,0.159,-6.126,0,22,0.034,127.009,0.45,'Suffused'Year 2008 - MSZ Remix
"Year,2015",'Schoolgirl Byebye',2020,0.969,0.314,74.302,0.0855,0,0.795,9,0.16,-15.775,1,18,0.0342,69.893,0.161,"'Schoolgirl Byebye'Year,2015"
"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 2",'Armin van Buuren',2020,0.00499,0.397,36.5,0.638,0,0.0,2,0.364,-7.256,1,30,0.17600000000000002,134.284,0.677,"'Armin van Buuren'A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 2"
"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 1",'Armin van Buuren',2020,0.0236,0.542,33.8,0.794,0,0.0,7,0.14800000000000002,-6.4129999999999985,1,30,0.303,143.377,0.81,"'Armin van Buuren'A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 1"
Ten Thousand Years,'StringStorm',2020,0.0101,0.5,203.807,0.742,0,2.22e-06,2,0.128,-13.368,0,32,0.0418,79.986,0.255,'StringStorm'Ten Thousand Years
Last Drop,'Lowtails',2020,0.0014199999999999998,0.8420000000000001,135.976,0.483,0,0.887,4,0.112,-17.448,0,22,0.106,135.042,0.57,'Lowtails'Last Drop
Alright Alright,'Lowtails',2020,0.884,0.831,142.087,0.191,0,0.963,9,0.109,-12.717,0,22,0.287,131.918,0.728,'Lowtails'Alright Alright
Hook Me Up,'Lowtails',2020,0.8079999999999999,0.653,154.9,0.269,0,0.425,7,0.318,-13.898,1,22,0.0315,88.99700000000001,0.649,'Lowtails'Hook Me Up
Get Home,'Lowtails',2020,0.485,0.645,132.54,0.05,0,0.555,0,0.0807,-19.656,1,22,0.458,89.01299999999998,0.6970000000000001,'Lowtails'Get Home
Personal Space,'Lowtails',2020,0.17800000000000002,0.636,164.328,0.608,0,0.836,4,0.0847,-11.99,0,22,0.0377,132.002,0.0696,'Lowtails'Personal Space
Surely That's Enough,'Lowtails',2020,0.992,0.534,191.983,0.00469,0,0.943,4,0.0741,-28.547,0,21,0.038,177.976,0.385,'Lowtails'Surely That's Enough
Dribble Down,'Lowtails',2020,0.308,0.787,125.225,0.282,0,0.907,9,0.142,-16.046,1,21,0.314,135.019,0.966,'Lowtails'Dribble Down
Toy Boxing,'Lowtails',2020,0.00897,0.6759999999999999,161.936,0.297,0,0.56,9,0.112,-13.768,0,21,0.0589,134.767,0.14300000000000002,'Lowtails'Toy Boxing
Walkingly,'Lowtails',2020,0.99,0.59,117.168,0.00588,0,0.911,4,0.0666,-24.72,0,22,0.0658,135.036,0.509,'Lowtails'Walkingly
Shared Darkness,'Lowtails',2020,0.00313,0.34600000000000003,174.405,0.721,0,0.953,4,0.0932,-9.933,0,21,0.0451,98.565,0.0341,'Lowtails'Shared Darkness
If You Say So,'Lowtails',2020,0.996,0.0783,129.358,0.0239,0,0.965,9,0.0828,-24.429,0,21,0.0492,81.765,0.0319,'Lowtails'If You Say So
Glassy,'Lowtails',2020,0.309,0.899,118.004,0.371,0,0.0017399999999999998,4,0.265,-14.943,0,21,0.483,135.1,0.895,'Lowtails'Glassy
Gloom Unit - Demo,'Lowtails',2020,0.247,0.696,109.854,0.0701,0,0.948,4,0.114,-14.669,0,21,0.119,134.864,0.3670000000000001,'Lowtails'Gloom Unit - Demo
"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 2",'Armin van Buuren',2020,0.00499,0.397,36.5,0.638,0,0.0,2,0.364,-7.256,1,30,0.17600000000000002,134.284,0.677,"'Armin van Buuren'A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 2"
"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 1",'Armin van Buuren',2020,0.0236,0.542,33.8,0.794,0,0.0,7,0.14800000000000002,-6.4129999999999985,1,30,0.303,143.377,0.81,"'Armin van Buuren'A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 1"
The Music Played - 2019 Stereo Remix,'Matt Monro',2020,0.37,0.39,201.96,0.345,0,1.4800000000000002e-05,6,0.588,-13.941,0,47,0.0279,80.764,0.35100000000000003,'Matt Monro'The Music Played - 2019 Stereo Remix
It's the Most Wonderful Time of the Year (Trap Remix),'The Trap Remix Guys',2020,0.00246,0.674,107.359,0.773,0,0.0136,11,0.31,-5.064,0,19,0.0725,139.91,0.7040000000000001,'The Trap Remix Guys'It's the Most Wonderful Time of the Year (Trap Remix)
Ten Thousand Years,'StringStorm',2020,0.0101,0.5,203.807,0.742,0,2.22e-06,2,0.128,-13.368,0,32,0.0418,79.986,0.255,'StringStorm'Ten Thousand Years
Leap Year 9/14: Red Rocks - Live,'Greensky Bluegrass',2020,0.628,0.36,1023.829,0.5589999999999999,0,0.868,1,0.957,-13.718,0,24,0.0316,135.45,0.484,'Greensky Bluegrass'Leap Year 9/14: Red Rocks - Live
#tb 과거의 오늘 - Remastered,'015B',2020,0.594,0.737,274.895,0.441,0,0.0,6,0.0976,-5.23,1,30,0.0318,97.531,0.256,'015B'#tb 과거의 오늘 - Remastered
"New Years Countdown - Live at Chase Center, San Francisco, CA, 12/31/2019",'Dead & Company',2020,0.121,0.242,513.075,0.672,0,0.595,5,0.645,-18.864,1,16,0.0972,103.348,0.041,"'Dead & Company'New Years Countdown - Live at Chase Center, San Francisco, CA, 12/31/2019"
Everybody's Talkin' - 2019 Stereo Remix,'Matt Monro',2020,0.196,0.53,183.52,0.5579999999999999,0,0.0,5,0.325,-11.95,1,26,0.0362,121.733,0.75,'Matt Monro'Everybody's Talkin' - 2019 Stereo Remix
In Between the Years - 2019 remaster,'Ulrich Schnauss',2020,0.919,0.202,232.04,0.49,0,0.964,3,0.119,-14.079,0,16,0.0555,93.076,0.0324,'Ulrich Schnauss'In Between the Years - 2019 remaster
Santa Maria - Live 2019,'The Kelly Family',2020,0.0836,0.447,253.52,0.7340000000000001,0,0.0,8,0.933,-6.773,1,19,0.0681,124.701,0.246,'The Kelly Family'Santa Maria - Live 2019
Star Of The County Down - Live 2019,'The Kelly Family',2020,0.0529,0.527,172.44,0.944,0,3.44e-05,9,0.8340000000000001,-6.617000000000001,0,17,0.0692,104.253,0.568,'The Kelly Family'Star Of The County Down - Live 2019
Acid for Breakfast - Winter 2019 Demo,'A River of Trees',2020,0.0804,0.6,43.009,0.493,0,0.754,0,0.156,-11.296,1,10,0.0315,98.056,0.6509999999999999,'A River of Trees'Acid for Breakfast - Winter 2019 Demo
Ten Years - 2019 Version,'Ulrich Schnauss',2020,0.222,0.35700000000000004,368.88,0.617,0,0.177,2,0.15,-10.849,0,13,0.0341,145.98,0.0684,'Ulrich Schnauss'Ten Years - 2019 Version
Mood (feat. iann dior),'24kGoldn',2020,0.221,0.7,140.526,0.722,1,0.0,7,0.272,-3.5580000000000003,0,96,0.0369,90.989,0.7559999999999999,'24kGoldn'Mood (feat. iann dior)
Year 2020,'Ema Spatula',2020,0.165,0.6990000000000001,83.853,0.5579999999999999,0,0.883,9,0.0932,-14.713,1,30,0.0541,99.996,0.398,'Ema Spatula'Year 2020
Good Days,'SZA',2020,0.499,0.436,279.204,0.655,1,8.1e-06,1,0.688,-8.37,0,91,0.0583,121.002,0.412,'SZA'Good Days
Dark Beyond the Blue - 2020,'Hammock',2020,0.7290000000000001,0.2,325.68,0.282,0,0.887,2,0.0837,-19.803,0,41,0.0468,74.381,0.0372,'Hammock'Dark Beyond the Blue - 2020
positions,'Ariana Grande',2020,0.468,0.737,172.325,0.802,1,0.0,0,0.0931,-4.771,1,96,0.0878,144.015,0.682,'Ariana Grande'positions
Longest Year - 2020,'Hammock',2020,0.7,0.0692,533.707,0.285,0,0.6729999999999999,2,0.199,-14.854,1,36,0.0482,78.572,0.0312,'Hammock'Longest Year - 2020
34+35,'Ariana Grande',2020,0.237,0.83,173.711,0.585,1,0.0,0,0.248,-6.476,1,94,0.094,109.978,0.485,'Ariana Grande'34+35
A State Of Trance (ASOT 996) - A State Of Trance Tune Of The Year 2020,'Armin van Buuren',2020,0.0964,0.645,32.0,0.852,0,0.0,11,0.278,-7.289,0,30,0.374,137.985,0.737,'Armin van Buuren'A State Of Trance (ASOT 996) - A State Of Trance Tune Of The Year 2020
Whoopty,'CJ',2020,0.19,0.711,123.429,0.598,1,0.0,3,0.15,-7.621,0,94,0.182,140.175,0.737,'CJ'Whoopty
WITHOUT YOU,'The Kid LAROI',2020,0.213,0.662,161.385,0.413,1,0.0,0,0.134,-7.357,1,94,0.0299,93.005,0.467,'The Kid LAROI'WITHOUT YOU
"A State Of Trance (ASOT 995) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",'Armin van Buuren',2020,0.122,0.6779999999999999,31.75,0.529,0,0.0,10,0.46,-7.468,1,32,0.363,130.26,0.921,"'Armin van Buuren'A State Of Trance (ASOT 995) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1"
For The Night (feat. Lil Baby & DaBaby),'Pop Smoke',2020,0.114,0.823,190.476,0.586,1,0.0,6,0.193,-6.606,0,91,0.2,125.971,0.34700000000000003,'Pop Smoke'For The Night (feat. Lil Baby & DaBaby)
Therefore I Am,'Billie Eilish',2020,0.218,0.889,174.321,0.34,0,0.13,11,0.055,-7.773,0,94,0.0697,94.009,0.716,'Billie Eilish'Therefore I Am
"A State Of Trance (ASOT 995) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",'Armin van Buuren',2020,0.00021,0.261,31.62,0.8909999999999999,0,1.44e-05,7,0.293,-6.621,1,32,0.225,131.767,0.934,"'Armin van Buuren'A State Of Trance (ASOT 995) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2"
What You Know Bout Love,'Pop Smoke',2020,0.65,0.7090000000000001,160.0,0.5479999999999999,1,1.59e-06,10,0.133,-8.493,1,93,0.353,83.995,0.5429999999999999,'Pop Smoke'What You Know Bout Love
WAP (feat. Megan Thee Stallion),'Cardi B',2020,0.0194,0.935,187.541,0.454,1,0.0,1,0.0824,-7.508999999999999,1,92,0.375,133.07299999999998,0.35700000000000004,'Cardi B'WAP (feat. Megan Thee Stallion)
"A State Of Trance (ASOT 995) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",'Armin van Buuren',2020,0.00931,0.578,32.34,0.522,0,0.0,2,0.298,-7.157,0,32,0.362,132.724,0.75,"'Armin van Buuren'A State Of Trance (ASOT 995) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3"
Laugh Now Cry Later (feat. Lil Durk),'Drake',2020,0.244,0.7609999999999999,261.493,0.518,1,3.47e-05,0,0.107,-8.871,1,89,0.134,133.976,0.522,'Drake'Laugh Now Cry Later (feat. Lil Durk)
HOLIDAY,'Lil Nas X',2020,0.12,0.81,154.998,0.511,1,0.0,5,0.0832,-6.924,0,92,0.16399999999999998,151.947,0.8370000000000001,'Lil Nas X'HOLIDAY
"A State Of Trance (ASOT 995) - Tune Of The Year 2020 Special Episode, Pt. 1",'Armin van Buuren',2020,0.0582,0.583,31.54,0.879,0,0.0,6,0.3,-7.717,0,30,0.325,130.629,0.615,"'Armin van Buuren'A State Of Trance (ASOT 995) - Tune Of The Year 2020 Special Episode, Pt. 1"
DÁKITI,'Bad Bunny',2020,0.401,0.731,205.09,0.573,1,5.22e-05,4,0.113,-10.059,0,95,0.0544,109.928,0.145,'Bad Bunny'DÁKITI
Body,'Megan Thee Stallion',2020,0.0166,0.914,171.067,0.732,1,0.0,8,0.107,-6.1,0,88,0.241,94.066,0.469,'Megan Thee Stallion'Body
"A State Of Trance (ASOT 994) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",'Armin van Buuren',2020,0.282,0.675,33.08,0.7190000000000001,0,0.0,1,0.609,-6.893,1,30,0.334,130.582,0.815,"'Armin van Buuren'A State Of Trance (ASOT 994) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1"
Wishing Well,'Juice WRLD',2020,0.00336,0.65,194.621,0.613,1,0.0,9,0.267,-6.13,0,88,0.128,149.972,0.0804,'Juice WRLD'Wishing Well
ROCKSTAR (feat. Roddy Ricch),'DaBaby',2020,0.247,0.746,181.733,0.69,1,0.0,11,0.101,-7.956,1,91,0.16399999999999998,89.977,0.4970000000000001,'DaBaby'ROCKSTAR (feat. Roddy Ricch)
"A State Of Trance (ASOT 994) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",'Armin van Buuren',2020,0.00104,0.364,33.58,0.875,0,0.0,6,0.0802,-6.375,0,30,0.0909,132.955,0.6659999999999999,"'Armin van Buuren'A State Of Trance (ASOT 994) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2"
Levitating (feat. DaBaby),'Dua Lipa',2020,0.00883,0.7020000000000001,203.064,0.825,0,0.0,6,0.0674,-3.787,0,90,0.0601,102.977,0.915,'Dua Lipa'Levitating (feat. DaBaby)
Heather,'Conan Gray',2020,0.584,0.35700000000000004,198.04,0.425,0,0.0,5,0.322,-7.301,1,91,0.0333,102.078,0.27,'Conan Gray'Heather
"A State Of Trance (ASOT 994) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",'Armin van Buuren',2020,0.153,0.597,32.25,0.7859999999999999,0,0.0,1,0.384,-7.28,1,30,0.354,83.68299999999998,0.599,"'Armin van Buuren'A State Of Trance (ASOT 994) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3"
willow,'Taylor Swift',2020,0.833,0.392,214.707,0.574,0,0.00179,7,0.145,-9.195,1,89,0.17,81.112,0.529,'Taylor Swift'willow
you broke me first,'Tate McRae',2020,0.7859999999999999,0.642,169.266,0.374,0,0.0,4,0.0906,-9.386,1,93,0.0545,124.099,0.0799,'Tate McRae'you broke me first
"A State Of Trance (ASOT 993) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",'Armin van Buuren',2020,0.00644,0.452,33.83,0.738,0,0.0,1,0.375,-6.7360000000000015,1,27,0.193,115.737,0.7609999999999999,"'Armin van Buuren'A State Of Trance (ASOT 993) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1"
Lemonade,'Internet Money',2020,0.256,0.799,195.429,0.66,1,0.0,1,0.111,-6.153,0,90,0.079,140.04,0.471,'Internet Money'Lemonade
Reminds Me Of You,'Juice WRLD',2020,0.0663,0.613,158.033,0.631,1,0.0,4,0.16899999999999998,-6.965,1,87,0.12,149.99200000000005,0.33,'Juice WRLD'Reminds Me Of You
"A State Of Trance (ASOT 993) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",'Armin van Buuren',2020,0.00614,0.574,31.83,0.731,0,0.0,7,0.483,-6.6160000000000005,1,27,0.121,135.92600000000002,0.8740000000000001,"'Armin van Buuren'A State Of Trance (ASOT 993) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2"
Hello (feat. A Boogie Wit da Hoodie),'Pop Smoke',2020,0.0187,0.905,190.534,0.647,1,0.0,10,0.282,-5.065,0,87,0.107,130.97,0.3670000000000001,'Pop Smoke'Hello (feat. A Boogie Wit da Hoodie)
Lonely (with benny blanco),'Justin Bieber',2020,0.8640000000000001,0.631,149.297,0.239,1,0.0,11,0.116,-7.0710000000000015,0,92,0.0398,79.859,0.0927,'Justin Bieber'Lonely (with benny blanco)
"A State Of Trance (ASOT 995) - Tune Of The Year 2020 Special Episode, Pt. 2",'Armin van Buuren',2020,0.0597,0.696,40.57,0.727,0,0.0,11,0.316,-8.107000000000001,1,29,0.235,109.916,0.8220000000000001,"'Armin van Buuren'A State Of Trance (ASOT 995) - Tune Of The Year 2020 Special Episode, Pt. 2"
Come & Go (with Marshmello),'Juice WRLD',2020,0.0172,0.625,205.485,0.8140000000000001,1,0.0,0,0.158,-5.181,1,86,0.0657,144.991,0.535,'Juice WRLD'Come & Go (with Marshmello)
Put Your Records On,'Ritt Momney',2020,0.0563,0.399,210.463,0.491,0,0.0008900000000000002,6,0.11,-10.778,0,89,0.0538,91.066,0.151,'Ritt Momney'Put Your Records On
"A State Of Trance (ASOT 992) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",'Armin van Buuren',2020,0.000487,0.358,32.31,0.8640000000000001,0,2.67e-05,0,0.322,-6.728,1,26,0.362,138.467,0.7859999999999999,"'Armin van Buuren'A State Of Trance (ASOT 992) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2"
my ex's best friend (with blackbear),'Machine Gun Kelly',2020,0.00473,0.731,139.461,0.675,1,0.0,5,0.141,-5.134,0,87,0.0434,124.939,0.298,'Machine Gun Kelly'my ex's best friend (with blackbear)
Tyler Herro,'Jack Harlow',2020,0.11,0.794,156.498,0.7559999999999999,1,0.0,5,0.247,-7.16,0,85,0.136,123.066,0.775,'Jack Harlow'Tyler Herro
"A State Of Trance (ASOT 992) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",'Armin van Buuren',2020,0.0129,0.595,33.04,0.589,0,0.0,7,0.401,-7.49,1,26,0.324,86.37299999999998,0.934,"'Armin van Buuren'A State Of Trance (ASOT 992) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1"
Runnin,'21 Savage',2020,0.00748,0.8190000000000001,195.906,0.626,1,0.101,10,0.16699999999999998,-4.574,0,84,0.202,143.01,0.415,'21 Savage'Runnin
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",'Jack Harlow',2020,0.0631,0.904,227.478,0.723,1,0.0,11,0.185,-5.224,0,85,0.26,145.013,0.835,"'Jack Harlow'WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix"
"A State Of Trance (ASOT 992) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",'Armin van Buuren',2020,0.0026100000000000003,0.398,35.57,0.888,0,0.0,6,0.399,-6.211,0,25,0.363,136.148,0.378,"'Armin van Buuren'A State Of Trance (ASOT 992) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3"
champagne problems,'Taylor Swift',2020,0.92,0.462,244.0,0.24,1,0.0,0,0.113,-12.077,1,85,0.0377,171.31900000000005,0.32,'Taylor Swift'champagne problems
Monster (Shawn Mendes & Justin Bieber),'Shawn Mendes',2020,0.0676,0.652,178.994,0.383,0,0.0,2,0.0828,-7.0760000000000005,0,91,0.0516,145.765,0.5489999999999999,'Shawn Mendes'Monster (Shawn Mendes & Justin Bieber)
"A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",'Armin van Buuren',2020,0.000251,0.4320000000000001,32.67,0.93,0,0.000348,6,0.394,-7.056,0,25,0.161,132.928,0.6829999999999999,"'Armin van Buuren'A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2"
Martin & Gina,'Polo G',2020,0.345,0.8320000000000001,132.833,0.534,1,0.0,1,0.165,-7.813,0,84,0.253,93.924,0.116,'Polo G'Martin & Gina
LA NOCHE DE ANOCHE,'Bad Bunny',2020,0.0303,0.856,203.201,0.618,0,0.0,7,0.0866,-4.892,1,94,0.28600000000000003,81.993,0.391,'Bad Bunny'LA NOCHE DE ANOCHE
"A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",'Armin van Buuren',2020,0.0224,0.593,32.08,0.483,0,0.0,5,0.723,-7.417000000000002,0,25,0.202,130.539,0.8140000000000001,"'Armin van Buuren'A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1"
Forever After All,'Luke Combs',2020,0.191,0.487,232.533,0.65,0,0.0,0,0.0933,-5.195,1,82,0.0253,151.964,0.456,'Luke Combs'Forever After All
Cry Baby (feat. DaBaby),'Megan Thee Stallion',2020,0.00402,0.957,137.984,0.4370000000000001,1,0.0,11,0.219,-7.8820000000000014,1,83,0.359,130.058,0.616,'Megan Thee Stallion'Cry Baby (feat. DaBaby)
"A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",'Armin van Buuren',2020,0.434,0.727,38.33,0.767,0,0.0,0,0.532,-7.291,1,24,0.536,127.471,0.969,"'Armin van Buuren'A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3"
Holy (feat. Chance The Rapper),'Justin Bieber',2020,0.196,0.6729999999999999,212.093,0.7040000000000001,0,0.0,6,0.0898,-8.056000000000001,1,90,0.36,86.919,0.3720000000000001,'Justin Bieber'Holy (feat. Chance The Rapper)
"Lemonade (feat. Gunna, Don Toliver & NAV)",'Internet Money',2020,0.25,0.8,195.429,0.6579999999999999,1,0.0,1,0.111,-6.142,0,88,0.079,140.042,0.462,"'Internet Money'Lemonade (feat. Gunna, Don Toliver & NAV)"
"A State Of Trance (ASOT 990) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",'Armin van Buuren',2020,0.0421,0.6609999999999999,33.21,0.75,0,0.0,8,0.5579999999999999,-6.312,1,22,0.315,62.444,0.767,"'Armin van Buuren'A State Of Trance (ASOT 990) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2"
Bang!,'AJR',2020,0.0183,0.74,170.858,0.516,0,0.0,1,0.0558,-6.233,0,79,0.0507,139.918,0.698,'AJR'Bang!
PRACTICE,'DaBaby',2020,0.0239,0.8490000000000001,122.587,0.536,1,0.0,1,0.126,-7.307,1,83,0.349,141.964,0.308,'DaBaby'PRACTICE
"A State Of Trance (ASOT 990) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",'Armin van Buuren',2020,0.0145,0.5660000000000001,35.88,0.855,0,0.0,11,0.319,-6.645,0,22,0.31,133.16,0.615,"'Armin van Buuren'A State Of Trance (ASOT 990) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1"
