Country,Date,Song_Title,Artist,Streams,Rank
United Arab Emirates,2020-03-19,The Box,Roddy Ricch,"9,968",1
United Arab Emirates,2020-03-19,Dance Monkey,Tones And I,"6,411",2
United Arab Emirates,2020-03-19,Falling,Trevor Daniel,"5,645",3
United Arab Emirates,2020-03-19,Don't Start Now,Dua Lipa,"5,067",4
United Arab Emirates,2020-03-19,Blinding Lights,The Weeknd,"4,868",5
United Arab Emirates,2020-03-19,Intentions (feat. Quavo),Justin Bieber,"4,766",6
United Arab Emirates,2020-03-19,ROXANNE,Arizona Zervas,"4,694",7
United Arab Emirates,2020-03-19,Godzilla (feat. Juice WRLD),Eminem,"4,413",8
United Arab Emirates,2020-03-19,Say So,Doja Cat,"4,233",9
United Arab Emirates,2020-03-19,Blueberry Faygo,Lil Mosey,"3,902",10
United Arab Emirates,2020-03-20,The Box,Roddy Ricch,"9,030",1
United Arab Emirates,2020-03-20,Blinding Lights,The Weeknd,"8,114",2
United Arab Emirates,2020-03-20,Alone Again,The Weeknd,"7,396",3
United Arab Emirates,2020-03-20,In Your Eyes,The Weeknd,"6,975",4
United Arab Emirates,2020-03-20,After Hours,The Weeknd,"6,687",5
United Arab Emirates,2020-03-20,Too Late,The Weeknd,"6,561",6
United Arab Emirates,2020-03-20,Hardest To Love,The Weeknd,"6,548",7
United Arab Emirates,2020-03-20,Scared To Live,The Weeknd,"6,226",8
United Arab Emirates,2020-03-20,Faith,The Weeknd,"5,934",9
United Arab Emirates,2020-03-20,Dance Monkey,Tones And I,"5,895",10
United Arab Emirates,2020-03-21,The Box,Roddy Ricch,"8,047",1
United Arab Emirates,2020-03-21,Blinding Lights,The Weeknd,"6,840",2
United Arab Emirates,2020-03-21,Dance Monkey,Tones And I,"5,202",3
United Arab Emirates,2020-03-21,After Hours,The Weeknd,"5,194",4
United Arab Emirates,2020-03-21,In Your Eyes,The Weeknd,"4,971",5
United Arab Emirates,2020-03-21,Falling,Trevor Daniel,"4,825",6
United Arab Emirates,2020-03-21,Don't Start Now,Dua Lipa,"4,390",7
United Arab Emirates,2020-03-21,Hardest To Love,The Weeknd,"4,166",8
United Arab Emirates,2020-03-21,Faith,The Weeknd,"4,132",9
United Arab Emirates,2020-03-21,Alone Again,The Weeknd,"3,955",10
United Arab Emirates,2020-03-22,The Box,Roddy Ricch,"8,006",1
United Arab Emirates,2020-03-22,Blinding Lights,The Weeknd,"6,863",2
United Arab Emirates,2020-03-22,Dance Monkey,Tones And I,"5,161",3
United Arab Emirates,2020-03-22,In Your Eyes,The Weeknd,"4,866",4
United Arab Emirates,2020-03-22,After Hours,The Weeknd,"4,821",5
United Arab Emirates,2020-03-22,Falling,Trevor Daniel,"4,715",6
United Arab Emirates,2020-03-22,Don't Start Now,Dua Lipa,"4,506",7
United Arab Emirates,2020-03-22,Intentions (feat. Quavo),Justin Bieber,"4,226",8
United Arab Emirates,2020-03-22,ROXANNE,Arizona Zervas,"3,838",9
United Arab Emirates,2020-03-22,Hardest To Love,The Weeknd,"3,805",10
United Arab Emirates,2020-03-23,The Box,Roddy Ricch,"8,210",1
United Arab Emirates,2020-03-23,Blinding Lights,The Weeknd,"6,571",2
United Arab Emirates,2020-03-23,Dance Monkey,Tones And I,"5,191",3
United Arab Emirates,2020-03-23,Falling,Trevor Daniel,"4,931",4
United Arab Emirates,2020-03-23,In Your Eyes,The Weeknd,"4,783",5
United Arab Emirates,2020-03-23,After Hours,The Weeknd,"4,540",6
United Arab Emirates,2020-03-23,Intentions (feat. Quavo),Justin Bieber,"4,448",7
United Arab Emirates,2020-03-23,Don't Start Now,Dua Lipa,"4,395",8
United Arab Emirates,2020-03-23,death bed (coffee for your head),"Powfu, beabadoobee","3,821",9
United Arab Emirates,2020-03-23,Say So,Doja Cat,"3,807",10
United Arab Emirates,2020-03-24,The Box,Roddy Ricch,"8,391",1
United Arab Emirates,2020-03-24,Blinding Lights,The Weeknd,"6,410",2
United Arab Emirates,2020-03-24,Dance Monkey,Tones And I,"4,983",3
United Arab Emirates,2020-03-24,Falling,Trevor Daniel,"4,848",4
United Arab Emirates,2020-03-24,In Your Eyes,The Weeknd,"4,763",5
United Arab Emirates,2020-03-24,Don't Start Now,Dua Lipa,"4,735",6
United Arab Emirates,2020-03-24,Intentions (feat. Quavo),Justin Bieber,"4,459",7
United Arab Emirates,2020-03-24,After Hours,The Weeknd,"4,298",8
United Arab Emirates,2020-03-24,Say So,Doja Cat,"4,001",9
United Arab Emirates,2020-03-24,death bed (coffee for your head),"Powfu, beabadoobee","3,907",10
United Arab Emirates,2020-03-25,The Box,Roddy Ricch,"8,339",1
United Arab Emirates,2020-03-25,Blinding Lights,The Weeknd,"6,264",2
United Arab Emirates,2020-03-25,Dance Monkey,Tones And I,"5,139",3
United Arab Emirates,2020-03-25,Falling,Trevor Daniel,"4,865",4
United Arab Emirates,2020-03-25,In Your Eyes,The Weeknd,"4,694",5
United Arab Emirates,2020-03-25,Don't Start Now,Dua Lipa,"4,621",6
United Arab Emirates,2020-03-25,Intentions (feat. Quavo),Justin Bieber,"4,366",7
United Arab Emirates,2020-03-25,After Hours,The Weeknd,"4,216",8
United Arab Emirates,2020-03-25,Say So,Doja Cat,"4,034",9
United Arab Emirates,2020-03-25,death bed (coffee for your head),"Powfu, beabadoobee","3,994",10
United Arab Emirates,2020-03-26,The Box,Roddy Ricch,"9,448",1
United Arab Emirates,2020-03-26,Blinding Lights,The Weeknd,"6,292",2
United Arab Emirates,2020-03-26,Dance Monkey,Tones And I,"5,565",3
United Arab Emirates,2020-03-26,Falling,Trevor Daniel,"5,252",4
United Arab Emirates,2020-03-26,Don't Start Now,Dua Lipa,"4,783",5
United Arab Emirates,2020-03-26,In Your Eyes,The Weeknd,"4,344",6
United Arab Emirates,2020-03-26,Godzilla (feat. Juice WRLD),Eminem,"4,323",7
United Arab Emirates,2020-03-26,ROXANNE,Arizona Zervas,"4,281",8
United Arab Emirates,2020-03-26,Intentions (feat. Quavo),Justin Bieber,"4,270",9
United Arab Emirates,2020-03-26,Blueberry Faygo,Lil Mosey,"4,164",10
United Arab Emirates,2020-03-27,The Box,Roddy Ricch,"8,621",1
United Arab Emirates,2020-03-27,Blinding Lights,The Weeknd,"5,874",2
United Arab Emirates,2020-03-27,Don't Start Now,Dua Lipa,"5,822",3
United Arab Emirates,2020-03-27,Dance Monkey,Tones And I,"5,709",4
United Arab Emirates,2020-03-27,Falling,Trevor Daniel,"5,055",5
United Arab Emirates,2020-03-27,Intentions (feat. Quavo),Justin Bieber,"4,159",6
United Arab Emirates,2020-03-27,Blueberry Faygo,Lil Mosey,"4,121",7
United Arab Emirates,2020-03-27,ROXANNE,Arizona Zervas,"4,103",8
United Arab Emirates,2020-03-27,In Your Eyes,The Weeknd,"4,069",9
United Arab Emirates,2020-03-27,Turks (feat. Travis Scott),"NAV, Gunna","4,008",10
United Arab Emirates,2020-03-28,The Box,Roddy Ricch,"8,051",1
United Arab Emirates,2020-03-28,Blinding Lights,The Weeknd,"5,551",2
United Arab Emirates,2020-03-28,Don't Start Now,Dua Lipa,"5,315",3
United Arab Emirates,2020-03-28,Dance Monkey,Tones And I,"5,208",4
United Arab Emirates,2020-03-28,Falling,Trevor Daniel,"4,917",5
United Arab Emirates,2020-03-28,Intentions (feat. Quavo),Justin Bieber,"4,189",6
United Arab Emirates,2020-03-28,Blueberry Faygo,Lil Mosey,"4,140",7
United Arab Emirates,2020-03-28,ROXANNE,Arizona Zervas,"3,870",8
United Arab Emirates,2020-03-28,death bed (coffee for your head),"Powfu, beabadoobee","3,837",9
United Arab Emirates,2020-03-28,In Your Eyes,The Weeknd,"3,826",10
United Arab Emirates,2020-03-29,The Box,Roddy Ricch,"7,832",1
United Arab Emirates,2020-03-29,Blinding Lights,The Weeknd,"5,792",2
United Arab Emirates,2020-03-29,Don't Start Now,Dua Lipa,"5,534",3
United Arab Emirates,2020-03-29,Falling,Trevor Daniel,"4,932",4
United Arab Emirates,2020-03-29,Dance Monkey,Tones And I,"4,920",5
United Arab Emirates,2020-03-29,Roses - Imanbek Remix,SAINt JHN,"4,414",6
United Arab Emirates,2020-03-29,Blueberry Faygo,Lil Mosey,"4,393",7
United Arab Emirates,2020-03-29,Intentions (feat. Quavo),Justin Bieber,"4,314",8
United Arab Emirates,2020-03-29,death bed (coffee for your head),"Powfu, beabadoobee","4,189",9
United Arab Emirates,2020-03-29,Say So,Doja Cat,"3,985",10
United Arab Emirates,2020-03-30,The Box,Roddy Ricch,"7,910",1
United Arab Emirates,2020-03-30,Blinding Lights,The Weeknd,"5,644",2
United Arab Emirates,2020-03-30,Don't Start Now,Dua Lipa,"5,229",3
United Arab Emirates,2020-03-30,Dance Monkey,Tones And I,"5,032",4
United Arab Emirates,2020-03-30,Falling,Trevor Daniel,"4,931",5
United Arab Emirates,2020-03-30,Blueberry Faygo,Lil Mosey,"4,525",6
United Arab Emirates,2020-03-30,Roses - Imanbek Remix,SAINt JHN,"4,523",7
United Arab Emirates,2020-03-30,Intentions (feat. Quavo),Justin Bieber,"4,274",8
United Arab Emirates,2020-03-30,death bed (coffee for your head),"Powfu, beabadoobee","4,217",9
United Arab Emirates,2020-03-30,Say So,Doja Cat,"4,003",10
United Arab Emirates,2020-03-31,The Box,Roddy Ricch,"7,945",1
United Arab Emirates,2020-03-31,Blinding Lights,The Weeknd,"6,099",2
United Arab Emirates,2020-03-31,Don't Start Now,Dua Lipa,"5,598",3
United Arab Emirates,2020-03-31,Dance Monkey,Tones And I,"5,147",4
United Arab Emirates,2020-03-31,Falling,Trevor Daniel,"5,007",5
United Arab Emirates,2020-03-31,Roses - Imanbek Remix,SAINt JHN,"4,909",6
United Arab Emirates,2020-03-31,Blueberry Faygo,Lil Mosey,"4,893",7
United Arab Emirates,2020-03-31,Intentions (feat. Quavo),Justin Bieber,"4,551",8
United Arab Emirates,2020-03-31,death bed (coffee for your head),"Powfu, beabadoobee","4,451",9
United Arab Emirates,2020-03-31,ROXANNE,Arizona Zervas,"4,177",10
Argentina,2020-03-01,Tusa,"KAROL G, Nicki Minaj","374,859",1
Argentina,2020-03-01,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","248,300",2
Argentina,2020-03-01,Sigues Con El,"Dímelo Flow, Arcangel, Sech","220,606",3
Argentina,2020-03-01,Dance Monkey,Tones And I,"215,343",4
Argentina,2020-03-01,Par-Tusa,El Dipy,"204,071",5
Argentina,2020-03-01,Ignorantes,"Bad Bunny, Sech","189,229",6
Argentina,2020-03-01,René,Residente,"182,147",7
Argentina,2020-03-01,Muévelo,"Nicky Jam, Daddy Yankee","175,734",8
Argentina,2020-03-01,Fantasias,"Rauw Alejandro, Farruko","171,719",9
Argentina,2020-03-01,Vete,Bad Bunny,"168,050",10
Argentina,2020-03-02,Tusa,"KAROL G, Nicki Minaj","312,457",1
Argentina,2020-03-02,René,Residente,"234,042",2
Argentina,2020-03-02,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","215,899",3
Argentina,2020-03-02,Sigues Con El,"Dímelo Flow, Arcangel, Sech","203,915",4
Argentina,2020-03-02,Dance Monkey,Tones And I,"197,928",5
Argentina,2020-03-02,Ignorantes,"Bad Bunny, Sech","191,027",6
Argentina,2020-03-02,La Difícil,Bad Bunny,"179,388",7
Argentina,2020-03-02,Par-Tusa,El Dipy,"161,766",8
Argentina,2020-03-02,Diosa,Myke Towers,"161,662",9
Argentina,2020-03-02,Vete,Bad Bunny,"159,251",10
Argentina,2020-03-03,Tusa,"KAROL G, Nicki Minaj","309,968",1
Argentina,2020-03-03,René,Residente,"221,948",2
Argentina,2020-03-03,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","215,330",3
Argentina,2020-03-03,Sigues Con El,"Dímelo Flow, Arcangel, Sech","204,704",4
Argentina,2020-03-03,Dance Monkey,Tones And I,"197,779",5
Argentina,2020-03-03,Ignorantes,"Bad Bunny, Sech","189,362",6
Argentina,2020-03-03,La Difícil,Bad Bunny,"184,838",7
Argentina,2020-03-03,Diosa,Myke Towers,"166,066",8
Argentina,2020-03-03,Vete,Bad Bunny,"155,460",9
Argentina,2020-03-03,Par-Tusa,El Dipy,"155,105",10
Argentina,2020-03-04,Tusa,"KAROL G, Nicki Minaj","307,315",1
Argentina,2020-03-04,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","215,579",2
Argentina,2020-03-04,Sigues Con El,"Dímelo Flow, Arcangel, Sech","205,838",3
Argentina,2020-03-04,René,Residente,"198,925",4
Argentina,2020-03-04,Dance Monkey,Tones And I,"195,715",5
Argentina,2020-03-04,Ignorantes,"Bad Bunny, Sech","187,417",6
Argentina,2020-03-04,La Difícil,Bad Bunny,"185,596",7
Argentina,2020-03-04,Diosa,Myke Towers,"169,524",8
Argentina,2020-03-04,Vete,Bad Bunny,"156,365",9
Argentina,2020-03-04,Par-Tusa,El Dipy,"153,684",10
Argentina,2020-03-05,Tusa,"KAROL G, Nicki Minaj","313,484",1
Argentina,2020-03-05,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","222,660",2
Argentina,2020-03-05,Sigues Con El,"Dímelo Flow, Arcangel, Sech","214,547",3
Argentina,2020-03-05,Dance Monkey,Tones And I,"197,706",4
Argentina,2020-03-05,La Difícil,Bad Bunny,"192,147",5
Argentina,2020-03-05,Ignorantes,"Bad Bunny, Sech","189,637",6
Argentina,2020-03-05,René,Residente,"181,434",7
Argentina,2020-03-05,Diosa,Myke Towers,"172,414",8
Argentina,2020-03-05,Par-Tusa,El Dipy,"159,389",9
Argentina,2020-03-05,Vete,Bad Bunny,"158,815",10
Argentina,2020-03-06,Tusa,"KAROL G, Nicki Minaj","352,457",1
Argentina,2020-03-06,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","248,330",2
Argentina,2020-03-06,Sigues Con El,"Dímelo Flow, Arcangel, Sech","235,900",3
Argentina,2020-03-06,La Difícil,Bad Bunny,"219,623",4
Argentina,2020-03-06,Dance Monkey,Tones And I,"214,959",5
Argentina,2020-03-06,Ignorantes,"Bad Bunny, Sech","204,322",6
Argentina,2020-03-06,Diosa,Myke Towers,"185,841",7
Argentina,2020-03-06,Par-Tusa,El Dipy,"182,226",8
Argentina,2020-03-06,Tattoo,Rauw Alejandro,"177,650",9
Argentina,2020-03-06,René,Residente,"172,640",10
Argentina,2020-03-07,Tusa,"KAROL G, Nicki Minaj","398,380",1
Argentina,2020-03-07,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","268,384",2
Argentina,2020-03-07,Sigues Con El,"Dímelo Flow, Arcangel, Sech","245,159",3
Argentina,2020-03-07,La Difícil,Bad Bunny,"230,731",4
Argentina,2020-03-07,Dance Monkey,Tones And I,"230,038",5
Argentina,2020-03-07,Par-Tusa,El Dipy,"221,601",6
Argentina,2020-03-07,Ignorantes,"Bad Bunny, Sech","205,373",7
Argentina,2020-03-07,Diosa,Myke Towers,"194,395",8
Argentina,2020-03-07,Tattoo,Rauw Alejandro,"187,693",9
Argentina,2020-03-07,Morado,J Balvin,"184,022",10
Argentina,2020-03-08,Tusa,"KAROL G, Nicki Minaj","338,217",1
Argentina,2020-03-08,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","222,982",2
Argentina,2020-03-08,Sigues Con El,"Dímelo Flow, Arcangel, Sech","201,700",3
Argentina,2020-03-08,Par-Tusa,El Dipy,"199,898",4
Argentina,2020-03-08,Dance Monkey,Tones And I,"192,892",5
Argentina,2020-03-08,La Difícil,Bad Bunny,"185,368",6
Argentina,2020-03-08,Diosa,Myke Towers,"164,450",7
Argentina,2020-03-08,Ignorantes,"Bad Bunny, Sech","163,006",8
Argentina,2020-03-08,Tattoo,Rauw Alejandro,"161,202",9
Argentina,2020-03-08,Morado,J Balvin,"151,807",10
Argentina,2020-03-09,Tusa,"KAROL G, Nicki Minaj","289,555",1
Argentina,2020-03-09,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","201,269",2
Argentina,2020-03-09,Sigues Con El,"Dímelo Flow, Arcangel, Sech","194,597",3
Argentina,2020-03-09,La Difícil,Bad Bunny,"185,508",4
Argentina,2020-03-09,Dance Monkey,Tones And I,"182,788",5
Argentina,2020-03-09,Tattoo,Rauw Alejandro,"174,909",6
Argentina,2020-03-09,Ignorantes,"Bad Bunny, Sech","169,673",7
Argentina,2020-03-09,Diosa,Myke Towers,"166,810",8
Argentina,2020-03-09,Par-Tusa,El Dipy,"156,140",9
Argentina,2020-03-09,Morado,J Balvin,"143,602",10
Argentina,2020-03-10,Tusa,"KAROL G, Nicki Minaj","284,096",1
Argentina,2020-03-10,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","199,757",2
Argentina,2020-03-10,Sigues Con El,"Dímelo Flow, Arcangel, Sech","194,473",3
Argentina,2020-03-10,La Difícil,Bad Bunny,"186,059",4
Argentina,2020-03-10,Dance Monkey,Tones And I,"181,508",5
Argentina,2020-03-10,Tattoo,Rauw Alejandro,"180,574",6
Argentina,2020-03-10,Ignorantes,"Bad Bunny, Sech","170,086",7
Argentina,2020-03-10,Diosa,Myke Towers,"165,869",8
Argentina,2020-03-10,Par-Tusa,El Dipy,"151,405",9
Argentina,2020-03-10,Morado,J Balvin,"141,825",10
Argentina,2020-03-11,Tusa,"KAROL G, Nicki Minaj","262,676",1
Argentina,2020-03-11,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","184,220",2
Argentina,2020-03-11,Sigues Con El,"Dímelo Flow, Arcangel, Sech","179,420",3
Argentina,2020-03-11,Tattoo,Rauw Alejandro,"171,151",4
Argentina,2020-03-11,La Difícil,Bad Bunny,"169,582",5
Argentina,2020-03-11,Dance Monkey,Tones And I,"167,940",6
Argentina,2020-03-11,Ignorantes,"Bad Bunny, Sech","156,248",7
Argentina,2020-03-11,Diosa,Myke Towers,"153,158",8
Argentina,2020-03-11,Par-Tusa,El Dipy,"140,143",9
Argentina,2020-03-11,Morado,J Balvin,"131,588",10
Argentina,2020-03-12,Tusa,"KAROL G, Nicki Minaj","280,605",1
Argentina,2020-03-12,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","199,540",2
Argentina,2020-03-12,Sigues Con El,"Dímelo Flow, Arcangel, Sech","195,046",3
Argentina,2020-03-12,Tattoo,Rauw Alejandro,"184,192",4
Argentina,2020-03-12,La Difícil,Bad Bunny,"183,765",5
Argentina,2020-03-12,Dance Monkey,Tones And I,"176,819",6
Argentina,2020-03-12,Ignorantes,"Bad Bunny, Sech","169,928",7
Argentina,2020-03-12,Diosa,Myke Towers,"163,923",8
Argentina,2020-03-12,Par-Tusa,El Dipy,"149,282",9
Argentina,2020-03-12,Morado,J Balvin,"142,018",10
Argentina,2020-03-13,Tusa,"KAROL G, Nicki Minaj","305,823",1
Argentina,2020-03-13,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","218,402",2
Argentina,2020-03-13,Sigues Con El,"Dímelo Flow, Arcangel, Sech","212,060",3
Argentina,2020-03-13,Tattoo,Rauw Alejandro,"201,443",4
Argentina,2020-03-13,La Difícil,Bad Bunny,"200,517",5
Argentina,2020-03-13,Dance Monkey,Tones And I,"187,519",6
Argentina,2020-03-13,Ignorantes,"Bad Bunny, Sech","181,704",7
Argentina,2020-03-13,Diosa,Myke Towers,"179,542",8
Argentina,2020-03-13,Par-Tusa,El Dipy,"168,636",9
Argentina,2020-03-13,Morado,J Balvin,"154,670",10
Argentina,2020-03-14,Tusa,"KAROL G, Nicki Minaj","322,819",1
Argentina,2020-03-14,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","223,732",2
Argentina,2020-03-14,Sigues Con El,"Dímelo Flow, Arcangel, Sech","212,743",3
Argentina,2020-03-14,Tattoo,Rauw Alejandro,"204,830",4
Argentina,2020-03-14,Par-Tusa,El Dipy,"196,432",5
Argentina,2020-03-14,La Difícil,Bad Bunny,"196,069",6
Argentina,2020-03-14,Dance Monkey,Tones And I,"194,119",7
Argentina,2020-03-14,Diosa,Myke Towers,"188,743",8
Argentina,2020-03-14,Ignorantes,"Bad Bunny, Sech","175,407",9
Argentina,2020-03-14,Morado,J Balvin,"157,843",10
Argentina,2020-03-15,Tusa,"KAROL G, Nicki Minaj","276,287",1
Argentina,2020-03-15,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","195,074",2
Argentina,2020-03-15,Sigues Con El,"Dímelo Flow, Arcangel, Sech","184,738",3
Argentina,2020-03-15,Tattoo,Rauw Alejandro,"181,878",4
Argentina,2020-03-15,Par-Tusa,El Dipy,"179,229",5
Argentina,2020-03-15,La Difícil,Bad Bunny,"169,593",6
Argentina,2020-03-15,Diosa,Myke Towers,"167,733",7
Argentina,2020-03-15,Dance Monkey,Tones And I,"166,460",8
Argentina,2020-03-15,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow","152,457",9
Argentina,2020-03-15,Ignorantes,"Bad Bunny, Sech","151,204",10
Argentina,2020-03-16,Tusa,"KAROL G, Nicki Minaj","247,931",1
Argentina,2020-03-16,Tattoo,Rauw Alejandro,"189,547",2
Argentina,2020-03-16,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","179,635",3
Argentina,2020-03-16,Sigues Con El,"Dímelo Flow, Arcangel, Sech","177,247",4
Argentina,2020-03-16,Diosa,Myke Towers,"168,344",5
Argentina,2020-03-16,La Difícil,Bad Bunny,"166,090",6
Argentina,2020-03-16,Dance Monkey,Tones And I,"161,907",7
Argentina,2020-03-16,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow","161,462",8
Argentina,2020-03-16,Ignorantes,"Bad Bunny, Sech","152,264",9
Argentina,2020-03-16,Par-Tusa,El Dipy,"136,535",10
Argentina,2020-03-17,Tusa,"KAROL G, Nicki Minaj","231,123",1
Argentina,2020-03-17,Tattoo,Rauw Alejandro,"181,672",2
Argentina,2020-03-17,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","167,664",3
Argentina,2020-03-17,Sigues Con El,"Dímelo Flow, Arcangel, Sech","166,484",4
Argentina,2020-03-17,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow","160,460",5
Argentina,2020-03-17,Diosa,Myke Towers,"160,352",6
Argentina,2020-03-17,La Difícil,Bad Bunny,"155,653",7
Argentina,2020-03-17,Dance Monkey,Tones And I,"153,174",8
Argentina,2020-03-17,Ignorantes,"Bad Bunny, Sech","142,121",9
Argentina,2020-03-17,Par-Tusa,El Dipy,"123,319",10
Argentina,2020-03-18,Tusa,"KAROL G, Nicki Minaj","238,343",1
Argentina,2020-03-18,Tattoo,Rauw Alejandro,"188,403",2
Argentina,2020-03-18,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow","177,061",3
Argentina,2020-03-18,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","174,648",4
Argentina,2020-03-18,Sigues Con El,"Dímelo Flow, Arcangel, Sech","172,741",5
Argentina,2020-03-18,Diosa,Myke Towers,"163,247",6
Argentina,2020-03-18,La Difícil,Bad Bunny,"160,222",7
Argentina,2020-03-18,Dance Monkey,Tones And I,"159,435",8
Argentina,2020-03-18,Ignorantes,"Bad Bunny, Sech","146,839",9
Argentina,2020-03-18,Morado,J Balvin,"125,108",10
Argentina,2020-03-19,Tusa,"KAROL G, Nicki Minaj","222,932",1
Argentina,2020-03-19,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow","189,827",2
Argentina,2020-03-19,Tattoo,Rauw Alejandro,"182,708",3
Argentina,2020-03-19,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","165,296",4
Argentina,2020-03-19,Sigues Con El,"Dímelo Flow, Arcangel, Sech","164,174",5
Argentina,2020-03-19,Diosa,Myke Towers,"155,567",6
Argentina,2020-03-19,La Difícil,Bad Bunny,"152,431",7
Argentina,2020-03-19,Dance Monkey,Tones And I,"152,161",8
Argentina,2020-03-19,Ignorantes,"Bad Bunny, Sech","140,287",9
Argentina,2020-03-19,Rojo,J Balvin,"133,301",10
Argentina,2020-03-20,Tusa,"KAROL G, Nicki Minaj","228,037",1
Argentina,2020-03-20,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow","196,660",2
Argentina,2020-03-20,Tattoo,Rauw Alejandro,"179,471",3
Argentina,2020-03-20,Rojo,J Balvin,"166,782",4
Argentina,2020-03-20,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","160,510",5
Argentina,2020-03-20,Sigues Con El,"Dímelo Flow, Arcangel, Sech","157,039",6
Argentina,2020-03-20,Diosa,Myke Towers,"152,642",7
Argentina,2020-03-20,Dance Monkey,Tones And I,"152,181",8
Argentina,2020-03-20,Morado,J Balvin,"148,825",9
Argentina,2020-03-20,La Difícil,Bad Bunny,"147,331",10
Argentina,2020-03-21,Tusa,"KAROL G, Nicki Minaj","245,058",1
Argentina,2020-03-21,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow","205,255",2
Argentina,2020-03-21,Tattoo,Rauw Alejandro,"182,756",3
Argentina,2020-03-21,Rojo,J Balvin,"168,787",4
Argentina,2020-03-21,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","166,395",5
Argentina,2020-03-21,Sigues Con El,"Dímelo Flow, Arcangel, Sech","161,919",6
Argentina,2020-03-21,Dance Monkey,Tones And I,"161,456",7
Argentina,2020-03-21,Diosa,Myke Towers,"152,398",8
Argentina,2020-03-21,La Difícil,Bad Bunny,"150,636",9
Argentina,2020-03-21,Morado,J Balvin,"150,619",10
Argentina,2020-03-22,Tusa,"KAROL G, Nicki Minaj","237,527",1
Argentina,2020-03-22,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow","199,068",2
Argentina,2020-03-22,Tattoo,Rauw Alejandro,"175,473",3
Argentina,2020-03-22,Rojo,J Balvin,"160,772",4
Argentina,2020-03-22,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","159,278",5
Argentina,2020-03-22,Dance Monkey,Tones And I,"158,244",6
Argentina,2020-03-22,Sigues Con El,"Dímelo Flow, Arcangel, Sech","153,855",7
Argentina,2020-03-22,Diosa,Myke Towers,"145,593",8
Argentina,2020-03-22,Morado,J Balvin,"142,135",9
Argentina,2020-03-22,La Difícil,Bad Bunny,"141,978",10
Argentina,2020-03-23,Tusa,"KAROL G, Nicki Minaj","224,521",1
Argentina,2020-03-23,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow","198,309",2
Argentina,2020-03-23,Tattoo,Rauw Alejandro,"179,177",3
Argentina,2020-03-23,Rojo,J Balvin,"159,426",4
Argentina,2020-03-23,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","156,132",5
Argentina,2020-03-23,Sigues Con El,"Dímelo Flow, Arcangel, Sech","152,925",6
Argentina,2020-03-23,Dance Monkey,Tones And I,"151,890",7
Argentina,2020-03-23,Diosa,Myke Towers,"147,234",8
Argentina,2020-03-23,La Difícil,Bad Bunny,"140,037",9
Argentina,2020-03-23,Morado,J Balvin,"135,043",10
Argentina,2020-03-24,Tusa,"KAROL G, Nicki Minaj","218,767",1
